,total,locked,free,currency,account_id,account_type,margins,reported,info,base_currency
2016-07-22 13:30:00+00:00,1015597.55,0.00,1015597.55,USD,SIM-001,CASH,[],False,{},USD
2016-07-22 13:30:00+00:00,982347.72,0.00,982347.72,USD,SIM-001,CASH,[],False,{},USD
2016-07-22 13:30:00+00:00,949048.25,0.00,949048.25,USD,SIM-001,CASH,[],False,{},USD
2016-07-22 13:30:00+00:00,915723.17,0.00,915723.17,USD,SIM-001,CASH,[],False,{},USD
2016-07-29 13:30:00+00:00,949273.96,0.00,949273.96,USD,SIM-001,CASH,[],False,{},USD
2016-07-29 13:30:00+00:00,983141.73,0.00,983141.73,USD,SIM-001,CASH,[],False,{},USD
2016-07-29 13:30:00+00:00,1016474.01,0.00,1016474.01,USD,SIM-001,CASH,[],False,{},USD
2016-07-29 13:30:00+00:00,983162.54,0.00,983162.54,USD,SIM-001,CASH,[],False,{},USD
2016-07-29 13:30:00+00:00,949868.71,0.00,949868.71,USD,SIM-001,CASH,[],False,{},USD
2016-07-29 13:30:00+00:00,916534.39,0.00,916534.39,USD,SIM-001,CASH,[],False,{},USD
2016-08-05 13:30:00+00:00,950014.92,0.00,950014.92,USD,SIM-001,CASH,[],False,{},USD
2016-08-05 13:30:00+00:00,983613.03,0.00,983613.03,USD,SIM-001,CASH,[],False,{},USD
2016-08-05 13:30:00+00:00,1017059.27,0.00,1017059.27,USD,SIM-001,CASH,[],False,{},USD
2016-08-05 13:30:00+00:00,983819.30,0.00,983819.30,USD,SIM-001,CASH,[],False,{},USD
2016-08-05 13:30:00+00:00,950567.91,0.00,950567.91,USD,SIM-001,CASH,[],False,{},USD
2016-08-05 13:30:00+00:00,917336.82,0.00,917336.82,USD,SIM-001,CASH,[],False,{},USD
2016-08-12 13:30:00+00:00,950722.69,0.00,950722.69,USD,SIM-001,CASH,[],False,{},USD
2016-08-12 13:30:00+00:00,984160.78,0.00,984160.78,USD,SIM-001,CASH,[],False,{},USD
2016-08-12 13:30:00+00:00,1017553.54,0.00,1017553.54,USD,SIM-001,CASH,[],False,{},USD
2016-08-12 13:30:00+00:00,984287.46,0.00,984287.46,USD,SIM-001,CASH,[],False,{},USD
2016-08-12 13:30:00+00:00,950964.23,0.00,950964.23,USD,SIM-001,CASH,[],False,{},USD
2016-08-12 13:30:00+00:00,917787.69,0.00,917787.69,USD,SIM-001,CASH,[],False,{},USD
2016-08-19 13:30:00+00:00,951302.87,0.00,951302.87,USD,SIM-001,CASH,[],False,{},USD
2016-08-19 13:30:00+00:00,984669.64,0.00,984669.64,USD,SIM-001,CASH,[],False,{},USD
2016-08-19 13:30:00+00:00,1017856.30,0.00,1017856.30,USD,SIM-001,CASH,[],False,{},USD
2016-08-19 13:30:00+00:00,984584.60,0.00,984584.60,USD,SIM-001,CASH,[],False,{},USD
2016-08-19 13:30:00+00:00,951332.85,0.00,951332.85,USD,SIM-001,CASH,[],False,{},USD
2016-08-19 13:30:00+00:00,918144.15,0.00,918144.15,USD,SIM-001,CASH,[],False,{},USD
2016-08-26 13:30:00+00:00,951581.81,0.00,951581.81,USD,SIM-001,CASH,[],False,{},USD
2016-08-26 13:30:00+00:00,984709.38,0.00,984709.38,USD,SIM-001,CASH,[],False,{},USD
2016-08-26 13:30:00+00:00,1017829.16,0.00,1017829.16,USD,SIM-001,CASH,[],False,{},USD
2016-08-26 13:30:00+00:00,984512.83,0.00,984512.83,USD,SIM-001,CASH,[],False,{},USD
2016-08-26 13:30:00+00:00,951266.55,0.00,951266.55,USD,SIM-001,CASH,[],False,{},USD
2016-08-26 13:30:00+00:00,918144.73,0.00,918144.73,USD,SIM-001,CASH,[],False,{},USD
2016-09-02 13:30:00+00:00,951631.80,0.00,951631.80,USD,SIM-001,CASH,[],False,{},USD
2016-09-02 13:30:00+00:00,985066.97,0.00,985066.97,USD,SIM-001,CASH,[],False,{},USD
2016-09-02 13:30:00+00:00,1018256.67,0.00,1018256.67,USD,SIM-001,CASH,[],False,{},USD
2016-09-02 13:30:00+00:00,985015.60,0.00,985015.60,USD,SIM-001,CASH,[],False,{},USD
2016-09-02 13:30:00+00:00,951695.69,0.00,951695.69,USD,SIM-001,CASH,[],False,{},USD
2016-09-02 13:30:00+00:00,918503.95,0.00,918503.95,USD,SIM-001,CASH,[],False,{},USD
2016-09-12 13:30:00+00:00,950839.80,0.00,950839.80,USD,SIM-001,CASH,[],False,{},USD
2016-09-12 13:30:00+00:00,983112.53,0.00,983112.53,USD,SIM-001,CASH,[],False,{},USD
2016-09-12 13:30:00+00:00,1015394.79,0.00,1015394.79,USD,SIM-001,CASH,[],False,{},USD
