client_order_id,trader_id,strategy_id,instrument_id,side,type,quantity,status,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,init_id,ts_init,ts_last,commissions,venue_order_id,emulation_trigger,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,account_id,slippage,position_id,liquidity_side,last_trade_id,avg_px
O-20160926-133000-001-000-50,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,817,FILLED,GTC,False,False,817,uuid-redacted,2016-09-26 13:30:00+00:00,2016-09-26 13:30:00+00:00,['1.00 USD'],SIM-3-26,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-a723479ab226b359-202,123.8000
O-20160926-133000-001-000-51,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,807,FILLED,GTC,False,False,807,uuid-redacted,2016-09-26 13:30:00+00:00,2016-09-26 13:30:00+00:00,['1.00 USD'],SIM-3-27,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-a723479ab226b359-203,123.8000
O-20161003-133000-001-000-52,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,807,FILLED,GTC,False,False,807,uuid-redacted,2016-10-03 13:30:00+00:00,2016-10-03 13:30:00+00:00,['1.00 USD'],SIM-3-28,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-1039ee01668ac61e-209,123.7900
O-20161003-133000-001-000-53,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,807,FILLED,GTC,False,False,807,uuid-redacted,2016-10-03 13:30:00+00:00,2016-10-03 13:30:00+00:00,['1.00 USD'],SIM-3-29,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-1039ee01668ac61e-210,123.7900
O-20161010-133000-001-000-54,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,807,FILLED,GTC,False,False,807,uuid-redacted,2016-10-10 13:30:00+00:00,2016-10-10 13:30:00+00:00,['1.00 USD'],SIM-3-30,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-e91ef1de9ca33c66-216,123.5600
O-20161010-133000-001-000-55,TRADER-001,EpisodeReplay-000,IWM.SIM,BUY,MARKET,809,FILLED,GTC,False,False,809,uuid-redacted,2016-10-10 13:30:00+00:00,2016-10-10 13:30:00+00:00,['1.00 USD'],SIM-3-31,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-e91ef1de9ca33c66-217,123.5600
O-20161017-133000-001-000-56,TRADER-001,EpisodeReplay-000,IWM.SIM,SELL,MARKET,809,FILLED,GTC,False,False,809,uuid-redacted,2016-10-17 13:30:00+00:00,2016-10-17 13:30:00+00:00,['1.00 USD'],SIM-3-32,,,,,,,,,,SIM-001,,IWM.SIM-EpisodeReplay-000,TAKER,T-41296bf126f31196-223,120.5700
O-20161017-133000-001-000-57,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,854,FILLED,GTC,False,False,854,uuid-redacted,2016-10-17 13:30:00+00:00,2016-10-17 13:30:00+00:00,['1.00 USD'],SIM-2-3,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-60bac92004b38b31-191,117.0400
O-20161024-133000-001-000-58,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,854,FILLED,GTC,False,False,854,uuid-redacted,2016-10-24 13:30:00+00:00,2016-10-24 13:30:00+00:00,['1.00 USD'],SIM-2-4,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-a872182017d446d0-196,118.9100
O-20161024-133000-001-000-59,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,840,FILLED,GTC,False,False,840,uuid-redacted,2016-10-24 13:30:00+00:00,2016-10-24 13:30:00+00:00,['1.00 USD'],SIM-2-5,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-a872182017d446d0-197,118.9100
O-20161031-133000-001-000-60,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,840,FILLED,GTC,False,False,840,uuid-redacted,2016-10-31 13:30:00+00:00,2016-10-31 13:30:00+00:00,['1.00 USD'],SIM-2-6,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-42bafa09a820dc56-203,117.5300
O-20161031-133000-001-000-61,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,850,FILLED,GTC,False,False,850,uuid-redacted,2016-10-31 13:30:00+00:00,2016-10-31 13:30:00+00:00,['1.00 USD'],SIM-2-7,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-42bafa09a820dc56-204,117.5300
O-20161107-143000-001-000-62,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,850,FILLED,GTC,False,False,850,uuid-redacted,2016-11-07 14:30:00+00:00,2016-11-07 14:30:00+00:00,['1.00 USD'],SIM-2-8,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-d5b95b4c7176a594-210,115.4900
O-20161107-143000-001-000-63,TRADER-001,EpisodeReplay-000,QQQ.SIM,BUY,MARKET,865,FILLED,GTC,False,False,865,uuid-redacted,2016-11-07 14:30:00+00:00,2016-11-07 14:30:00+00:00,['1.00 USD'],SIM-2-9,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-d5b95b4c7176a594-211,115.4900
O-20161114-143000-001-000-64,TRADER-001,EpisodeReplay-000,QQQ.SIM,SELL,MARKET,865,FILLED,GTC,False,False,865,uuid-redacted,2016-11-14 14:30:00+00:00,2016-11-14 14:30:00+00:00,['1.00 USD'],SIM-2-10,,,,,,,,,,SIM-001,,QQQ.SIM-EpisodeReplay-000,TAKER,T-607af8794187e82e-217,115.8300
